"","c_chief","c_lcDisagreement","c_lcDispositionDirection","c_issueArea","c_adminActionBool","c_oralArgBool","c_reargBool","c_decisionTime","c_formerCourt","c_caseOriginRegion","c_caseOriginCourt","e_houseMajority","e_senateMajority","e_decisionPresidentParty","e_JCApproval","j_justiceDecisionAgeBand","j_justiceRegion","j_justiceReligion","j_justiceEthnicity","j_justicePresidentParty","j_justiceVotesAppointed","direction"
"10461","Roberts",0,"Liberal","Economic Activity",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Conservative"
"10462","Roberts",0,"Liberal","Economic Activity",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Hispanic","Democrat","<75%","Conservative"
"10463","Roberts",0,"Liberal","Economic Activity",0,1,0,"31-180 Days",0,NA,NA,"Republican","Democrat","Democrat","Approve","0-65","Northeast","Judaism","Caucasian","Democrat","<75%","Conservative"
"10464","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10465","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10466","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10467","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","65+","South","Catholicism","African American","Republican","<75%","Conservative"
"10468","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"10469","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"10470","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Conservative"
"10471","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Hispanic","Democrat","<75%","Liberal"
"10472","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",0,"West","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Judaism","Caucasian","Democrat","<75%","Liberal"
"10473","Roberts",0,"Liberal","Judicial Power",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10474","Roberts",0,"Liberal","Judicial Power",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10475","Roberts",0,"Liberal","Judicial Power",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10476","Roberts",0,"Liberal","Judicial Power",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","65+","South","Catholicism","African American","Republican","<75%","Liberal"
"10477","Roberts",0,"Liberal","Judicial Power",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"10478","Roberts",0,"Liberal","Judicial Power",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"10479","Roberts",0,"Liberal","Judicial Power",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Liberal"
"10480","Roberts",0,"Liberal","Judicial Power",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Hispanic","Democrat","<75%","Liberal"
"10481","Roberts",0,"Liberal","Judicial Power",0,1,0,"31-180 Days",0,"South","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Judaism","Caucasian","Democrat","<75%","Liberal"
"10482","Roberts",0,"Conservative","Federal Taxation",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10483","Roberts",0,"Conservative","Federal Taxation",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10484","Roberts",0,"Conservative","Federal Taxation",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10485","Roberts",0,"Conservative","Federal Taxation",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","65+","South","Catholicism","African American","Republican","<75%","Liberal"
"10486","Roberts",0,"Conservative","Federal Taxation",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"10487","Roberts",0,"Conservative","Federal Taxation",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"10488","Roberts",0,"Conservative","Federal Taxation",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Liberal"
"10489","Roberts",0,"Conservative","Federal Taxation",0,1,0,"31-180 Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Hispanic","Democrat","<75%","Liberal"
"10490","Roberts",1,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Conservative"
"10491","Roberts",1,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"10492","Roberts",1,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"10493","Roberts",1,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","65+","South","Catholicism","African American","Republican","<75%","Conservative"
"10494","Roberts",1,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Conservative"
"10495","Roberts",1,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Conservative"
"10496","Roberts",1,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Conservative"
"10497","Roberts",1,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",1,"South","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Hispanic","Democrat","<75%","Conservative"
"10498","Roberts",1,"Liberal","Criminal Procedure",0,1,0,"31-180 Days",0,"South","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Judaism","Caucasian","Democrat","<75%","Conservative"
"10499","Roberts",0,"Liberal","First Amendment",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Democrat","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Conservative"
"10500","Roberts",0,"Liberal","First Amendment",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Democrat","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"10501","Roberts",0,"Liberal","First Amendment",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Democrat","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"10502","Roberts",0,"Liberal","First Amendment",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Democrat","Approve","65+","South","Catholicism","African American","Republican","<75%","Conservative"
"10503","Roberts",0,"Liberal","First Amendment",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Democrat","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"10504","Roberts",0,"Liberal","First Amendment",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Democrat","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"10505","Roberts",0,"Liberal","First Amendment",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Conservative"
"10506","Roberts",0,"Liberal","First Amendment",0,1,0,"31-180 Days",1,NA,NA,"Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Hispanic","Democrat","<75%","Liberal"
"10507","Roberts",0,"Liberal","First Amendment",0,1,0,"31-180 Days",0,NA,NA,"Republican","Democrat","Democrat","Approve","0-65","Northeast","Judaism","Caucasian","Democrat","<75%","Liberal"
"10508","Roberts",0,"Conservative","Federalism",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10509","Roberts",0,"Conservative","Federalism",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10510","Roberts",0,"Conservative","Federalism",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10511","Roberts",0,"Conservative","Federalism",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","65+","South","Catholicism","African American","Republican","<75%","Liberal"
"10512","Roberts",0,"Conservative","Federalism",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"10513","Roberts",0,"Conservative","Federalism",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Liberal"
"10514","Roberts",0,"Conservative","Federalism",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Liberal"
"10515","Roberts",0,"Conservative","Federalism",0,1,0,"31-180 Days",1,"West","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Hispanic","Democrat","<75%","Liberal"
"10516","Roberts",0,"Conservative","Federalism",0,1,0,"31-180 Days",0,"West","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Judaism","Caucasian","Democrat","<75%","Liberal"
"10517","Roberts",1,"Liberal","Civil Rights",0,1,0,"181+ Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Conservative"
"10518","Roberts",1,"Liberal","Civil Rights",0,1,0,"181+ Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Conservative"
"10519","Roberts",1,"Liberal","Civil Rights",0,1,0,"181+ Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"10520","Roberts",1,"Liberal","Civil Rights",0,1,0,"181+ Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","65+","South","Catholicism","African American","Republican","<75%","Conservative"
"10521","Roberts",1,"Liberal","Civil Rights",0,1,0,"181+ Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"10522","Roberts",1,"Liberal","Civil Rights",0,1,0,"181+ Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Conservative"
"10523","Roberts",1,"Liberal","Civil Rights",0,1,0,"181+ Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Conservative"
"10524","Roberts",1,"Liberal","Civil Rights",0,1,0,"181+ Days",1,"Midwest","District Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Hispanic","Democrat","<75%","Liberal"
"10525","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","Trial Court","Republican","Democrat","Democrat","Approve","0-65","South","Catholicism","Caucasian","Republican",">=75%","Conservative"
"10526","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","Trial Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Catholicism","Caucasian","Republican",">=75%","Liberal"
"10527","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","Trial Court","Republican","Democrat","Democrat","Approve","65+","West","Catholicism","Caucasian","Republican",">=75%","Conservative"
"10528","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","Trial Court","Republican","Democrat","Democrat","Approve","65+","South","Catholicism","African American","Republican","<75%","Conservative"
"10529","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","Trial Court","Republican","Democrat","Democrat","Approve","65+","Northeast","Jewish","Caucasian","Democrat",">=75%","Liberal"
"10530","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","Trial Court","Republican","Democrat","Democrat","Approve","65+","West","Judaism","Caucasian","Democrat",">=75%","Conservative"
"10531","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","Trial Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Caucasian","Republican","<75%","Conservative"
"10532","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",1,"West","Trial Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Catholicism","Hispanic","Democrat","<75%","Liberal"
"10533","Roberts",0,"Conservative","Criminal Procedure",0,1,0,"31-180 Days",0,"West","Trial Court","Republican","Democrat","Democrat","Approve","0-65","Northeast","Judaism","Caucasian","Democrat","<75%","Liberal"
