c_chief,c_lcDisagreement,c_lcDispositionDirection,c_issueArea,c_adminActionBool,c_oralArgBool,c_reargBool,c_decisionTime,c_formerCourt,c_caseOriginRegion,c_caseOriginCourt,e_houseMajority,e_senateMajority,e_decisionPresidentParty,e_JCApproval,j_justiceGender,j_justiceDecisionAgeBand,j_justiceRegion,j_justiceReligion,j_justiceEthnicity,j_justicePresidentParty,j_justiceVotesAppointed,direction,yearDecision
Roberts,1,Conservative,Civil Rights,0,1,0,31-180 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,65+,West,Judaism,Caucasian,Democrat,>=75%,Liberal,2015
Roberts,1,Conservative,Civil Rights,0,1,0,31-180 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,0-65,Northeast,Catholicism,Caucasian,Republican,<75%,Conservative,2015
Roberts,1,Conservative,Civil Rights,0,1,0,31-180 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Catholicism,Non-Caucasian,Democrat,<75%,Liberal,2015
Roberts,1,Conservative,Civil Rights,0,1,0,31-180 Days,0,Midwest,District Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Judaism,Caucasian,Democrat,<75%,Liberal,2015
Roberts,0,Liberal,Due Process,1,1,0,31-180 Days,1,West,District Court,Republican,Republican,Democrat,Approve,Male,0-65,South,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,0,Liberal,Due Process,1,1,0,31-180 Days,1,West,District Court,Republican,Republican,Democrat,Approve,Male,65+,Northeast,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,0,Liberal,Due Process,1,1,0,31-180 Days,1,West,District Court,Republican,Republican,Democrat,Approve,Male,65+,West,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,0,Liberal,Due Process,1,1,0,31-180 Days,1,West,District Court,Republican,Republican,Democrat,Approve,Male,65+,South,Catholicism,Non-Caucasian,Republican,<75%,Conservative,2015
Roberts,0,Liberal,Due Process,1,1,0,31-180 Days,1,West,District Court,Republican,Republican,Democrat,Approve,Female,65+,Northeast,Judaism,Caucasian,Democrat,>=75%,Conservative,2015
Roberts,0,Liberal,Due Process,1,1,0,31-180 Days,1,West,District Court,Republican,Republican,Democrat,Approve,Male,65+,West,Judaism,Caucasian,Democrat,>=75%,Conservative,2015
Roberts,0,Liberal,Due Process,1,1,0,31-180 Days,1,West,District Court,Republican,Republican,Democrat,Approve,Male,0-65,Northeast,Catholicism,Caucasian,Republican,<75%,Conservative,2015
Roberts,0,Liberal,Due Process,1,1,0,31-180 Days,1,West,District Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Catholicism,Non-Caucasian,Democrat,<75%,Liberal,2015
Roberts,0,Liberal,Due Process,1,1,0,31-180 Days,0,West,District Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Judaism,Caucasian,Democrat,<75%,Conservative,2015
Roberts,1,Conservative,Due Process,0,1,0,31-180 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,0-65,South,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,1,Conservative,Due Process,0,1,0,31-180 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,65+,Northeast,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,1,Conservative,Due Process,0,1,0,31-180 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,65+,West,Catholicism,Caucasian,Republican,>=75%,Liberal,2015
Roberts,1,Conservative,Due Process,0,1,0,31-180 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,65+,South,Catholicism,Non-Caucasian,Republican,<75%,Conservative,2015
Roberts,1,Conservative,Due Process,0,1,0,31-180 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Female,65+,Northeast,Judaism,Caucasian,Democrat,>=75%,Liberal,2015
Roberts,1,Conservative,Due Process,0,1,0,31-180 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,65+,West,Judaism,Caucasian,Democrat,>=75%,Liberal,2015
Roberts,1,Conservative,Due Process,0,1,0,31-180 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,0-65,Northeast,Catholicism,Caucasian,Republican,<75%,Conservative,2015
Roberts,1,Conservative,Due Process,0,1,0,31-180 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Catholicism,Non-Caucasian,Democrat,<75%,Liberal,2015
Roberts,1,Conservative,Due Process,0,1,0,31-180 Days,0,Midwest,District Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Judaism,Caucasian,Democrat,<75%,Liberal,2015
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Male,0-65,South,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Male,65+,Northeast,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Male,65+,West,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Male,65+,South,Catholicism,Non-Caucasian,Republican,<75%,Conservative,2015
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Female,65+,Northeast,Judaism,Caucasian,Democrat,>=75%,Liberal,2015
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Male,65+,West,Judaism,Caucasian,Democrat,>=75%,Liberal,2015
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Male,0-65,Northeast,Catholicism,Caucasian,Republican,<75%,Conservative,2015
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Catholicism,Non-Caucasian,Democrat,<75%,Liberal,2015
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,0,South,District Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Judaism,Caucasian,Democrat,<75%,Liberal,2015
Roberts,0,Conservative,Judicial Power,1,1,0,31-180 Days,1,NA,NA,Republican,Republican,Democrat,Approve,Male,0-65,South,Catholicism,Caucasian,Republican,>=75%,Liberal,2015
Roberts,0,Conservative,Judicial Power,1,1,0,31-180 Days,1,NA,NA,Republican,Republican,Democrat,Approve,Male,65+,Northeast,Catholicism,Caucasian,Republican,>=75%,Liberal,2015
Roberts,0,Conservative,Judicial Power,1,1,0,31-180 Days,1,NA,NA,Republican,Republican,Democrat,Approve,Male,65+,West,Catholicism,Caucasian,Republican,>=75%,Liberal,2015
Roberts,0,Conservative,Judicial Power,1,1,0,31-180 Days,1,NA,NA,Republican,Republican,Democrat,Approve,Male,65+,South,Catholicism,Non-Caucasian,Republican,<75%,Conservative,2015
Roberts,0,Conservative,Judicial Power,1,1,0,31-180 Days,1,NA,NA,Republican,Republican,Democrat,Approve,Female,65+,Northeast,Judaism,Caucasian,Democrat,>=75%,Liberal,2015
Roberts,0,Conservative,Judicial Power,1,1,0,31-180 Days,1,NA,NA,Republican,Republican,Democrat,Approve,Male,65+,West,Judaism,Caucasian,Democrat,>=75%,Liberal,2015
Roberts,0,Conservative,Judicial Power,1,1,0,31-180 Days,1,NA,NA,Republican,Republican,Democrat,Approve,Male,0-65,Northeast,Catholicism,Caucasian,Republican,<75%,Liberal,2015
Roberts,0,Conservative,Judicial Power,1,1,0,31-180 Days,1,NA,NA,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Catholicism,Non-Caucasian,Democrat,<75%,Liberal,2015
Roberts,0,Conservative,Judicial Power,1,1,0,31-180 Days,0,NA,NA,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Judaism,Caucasian,Democrat,<75%,Liberal,2015
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,0-65,South,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,65+,Northeast,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,65+,West,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,65+,South,Catholicism,Non-Caucasian,Republican,<75%,Conservative,2015
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Female,65+,Northeast,Judaism,Caucasian,Democrat,>=75%,Conservative,2015
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,65+,West,Judaism,Caucasian,Democrat,>=75%,Conservative,2015
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Male,0-65,Northeast,Catholicism,Caucasian,Republican,<75%,Conservative,2015
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Midwest,District Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Catholicism,Non-Caucasian,Democrat,<75%,Conservative,2015
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,0,Midwest,District Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Judaism,Caucasian,Democrat,<75%,Conservative,2015
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,South,Trial Court,Republican,Republican,Democrat,Approve,Male,0-65,South,Catholicism,Caucasian,Republican,>=75%,Liberal,2015
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,South,Trial Court,Republican,Republican,Democrat,Approve,Male,65+,Northeast,Catholicism,Caucasian,Republican,>=75%,Liberal,2015
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,South,Trial Court,Republican,Republican,Democrat,Approve,Male,65+,West,Catholicism,Caucasian,Republican,>=75%,Liberal,2015
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,South,Trial Court,Republican,Republican,Democrat,Approve,Male,65+,South,Catholicism,Non-Caucasian,Republican,<75%,Liberal,2015
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,South,Trial Court,Republican,Republican,Democrat,Approve,Female,65+,Northeast,Judaism,Caucasian,Democrat,>=75%,Liberal,2015
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,South,Trial Court,Republican,Republican,Democrat,Approve,Male,65+,West,Judaism,Caucasian,Democrat,>=75%,Liberal,2015
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,South,Trial Court,Republican,Republican,Democrat,Approve,Male,0-65,Northeast,Catholicism,Caucasian,Republican,<75%,Liberal,2015
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,South,Trial Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Catholicism,Non-Caucasian,Democrat,<75%,Liberal,2015
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,0,South,Trial Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Judaism,Caucasian,Democrat,<75%,Liberal,2015
Roberts,1,Liberal,Civil Rights,0,0,0,0-30 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Male,0-65,South,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,1,Liberal,Civil Rights,0,0,0,0-30 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Male,65+,Northeast,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,1,Liberal,Civil Rights,0,0,0,0-30 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Male,65+,West,Catholicism,Caucasian,Republican,>=75%,Conservative,2015
Roberts,1,Liberal,Civil Rights,0,0,0,0-30 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Male,65+,South,Catholicism,Non-Caucasian,Republican,<75%,Conservative,2015
Roberts,1,Liberal,Civil Rights,0,0,0,0-30 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Female,65+,Northeast,Judaism,Caucasian,Democrat,>=75%,Conservative,2015
Roberts,1,Liberal,Civil Rights,0,0,0,0-30 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Male,65+,West,Judaism,Caucasian,Democrat,>=75%,Conservative,2015
Roberts,1,Liberal,Civil Rights,0,0,0,0-30 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Male,0-65,Northeast,Catholicism,Caucasian,Republican,<75%,Conservative,2015
Roberts,1,Liberal,Civil Rights,0,0,0,0-30 Days,1,South,District Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Catholicism,Non-Caucasian,Democrat,<75%,Conservative,2015
Roberts,1,Liberal,Civil Rights,0,0,0,0-30 Days,0,South,District Court,Republican,Republican,Democrat,Approve,Female,0-65,Northeast,Judaism,Caucasian,Democrat,<75%,Conservative,2015
Roberts,0,Liberal,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Male,0-65,South,Catholicism,Caucasian,Republican,>=75%,Conservative,2014
Roberts,0,Liberal,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Male,65+,Northeast,Catholicism,Caucasian,Republican,>=75%,Conservative,2014
Roberts,0,Liberal,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Male,65+,West,Catholicism,Caucasian,Republican,>=75%,Conservative,2014
Roberts,0,Liberal,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Male,65+,South,Catholicism,Non-Caucasian,Republican,<75%,Conservative,2014
Roberts,0,Liberal,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Female,65+,Northeast,Judaism,Caucasian,Democrat,>=75%,Conservative,2014
Roberts,0,Liberal,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Male,65+,West,Judaism,Caucasian,Democrat,>=75%,Conservative,2014
Roberts,0,Liberal,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Male,0-65,Northeast,Catholicism,Caucasian,Republican,<75%,Conservative,2014
Roberts,0,Liberal,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Female,0-65,Northeast,Catholicism,Non-Caucasian,Democrat,<75%,Conservative,2014
Roberts,0,Liberal,Criminal Procedure,0,0,0,0-30 Days,0,West,District Court,Republican,Democrat,Democrat,Approve,Female,0-65,Northeast,Judaism,Caucasian,Democrat,<75%,Conservative,2014
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Northeast,District Court,Republican,Democrat,Democrat,Approve,Male,0-65,South,Catholicism,Caucasian,Republican,>=75%,Conservative,2014
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Northeast,District Court,Republican,Democrat,Democrat,Approve,Male,65+,Northeast,Catholicism,Caucasian,Republican,>=75%,Conservative,2014
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Northeast,District Court,Republican,Democrat,Democrat,Approve,Male,65+,West,Catholicism,Caucasian,Republican,>=75%,Conservative,2014
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Northeast,District Court,Republican,Democrat,Democrat,Approve,Male,65+,South,Catholicism,Non-Caucasian,Republican,<75%,Conservative,2014
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Northeast,District Court,Republican,Democrat,Democrat,Approve,Female,65+,Northeast,Judaism,Caucasian,Democrat,>=75%,Conservative,2014
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Northeast,District Court,Republican,Democrat,Democrat,Approve,Male,65+,West,Judaism,Caucasian,Democrat,>=75%,Conservative,2014
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Northeast,District Court,Republican,Democrat,Democrat,Approve,Male,0-65,Northeast,Catholicism,Caucasian,Republican,<75%,Conservative,2014
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,1,Northeast,District Court,Republican,Democrat,Democrat,Approve,Female,0-65,Northeast,Catholicism,Non-Caucasian,Democrat,<75%,Conservative,2014
Roberts,0,Liberal,Civil Rights,0,0,0,0-30 Days,0,Northeast,District Court,Republican,Democrat,Democrat,Approve,Female,0-65,Northeast,Judaism,Caucasian,Democrat,<75%,Conservative,2014
Roberts,0,Conservative,Judicial Power,0,0,0,0-30 Days,1,South,District Court,Republican,Democrat,Democrat,Approve,Male,0-65,South,Catholicism,Caucasian,Republican,>=75%,Liberal,2014
Roberts,0,Conservative,Judicial Power,0,0,0,0-30 Days,1,South,District Court,Republican,Democrat,Democrat,Approve,Male,65+,Northeast,Catholicism,Caucasian,Republican,>=75%,Liberal,2014
Roberts,0,Conservative,Judicial Power,0,0,0,0-30 Days,1,South,District Court,Republican,Democrat,Democrat,Approve,Male,65+,West,Catholicism,Caucasian,Republican,>=75%,Liberal,2014
Roberts,0,Conservative,Judicial Power,0,0,0,0-30 Days,1,South,District Court,Republican,Democrat,Democrat,Approve,Male,65+,South,Catholicism,Non-Caucasian,Republican,<75%,Liberal,2014
Roberts,0,Conservative,Judicial Power,0,0,0,0-30 Days,1,South,District Court,Republican,Democrat,Democrat,Approve,Female,65+,Northeast,Judaism,Caucasian,Democrat,>=75%,Liberal,2014
Roberts,0,Conservative,Judicial Power,0,0,0,0-30 Days,1,South,District Court,Republican,Democrat,Democrat,Approve,Male,65+,West,Judaism,Caucasian,Democrat,>=75%,Liberal,2014
Roberts,0,Conservative,Judicial Power,0,0,0,0-30 Days,1,South,District Court,Republican,Democrat,Democrat,Approve,Male,0-65,Northeast,Catholicism,Caucasian,Republican,<75%,Liberal,2014
Roberts,0,Conservative,Judicial Power,0,0,0,0-30 Days,1,South,District Court,Republican,Democrat,Democrat,Approve,Female,0-65,Northeast,Catholicism,Non-Caucasian,Democrat,<75%,Liberal,2014
Roberts,0,Conservative,Judicial Power,0,0,0,0-30 Days,0,South,District Court,Republican,Democrat,Democrat,Approve,Female,0-65,Northeast,Judaism,Caucasian,Democrat,<75%,Liberal,2014
Roberts,0,Liberal,Judicial Power,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Male,0-65,South,Catholicism,Caucasian,Republican,>=75%,Conservative,2014
Roberts,0,Liberal,Judicial Power,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Male,65+,Northeast,Catholicism,Caucasian,Republican,>=75%,Conservative,2014
Roberts,0,Liberal,Judicial Power,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Male,65+,West,Catholicism,Caucasian,Republican,>=75%,Conservative,2014
Roberts,0,Liberal,Judicial Power,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Male,65+,South,Catholicism,Non-Caucasian,Republican,<75%,Conservative,2014
Roberts,0,Liberal,Judicial Power,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Female,65+,Northeast,Judaism,Caucasian,Democrat,>=75%,Conservative,2014
Roberts,0,Liberal,Judicial Power,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Male,65+,West,Judaism,Caucasian,Democrat,>=75%,Conservative,2014
Roberts,0,Liberal,Judicial Power,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Male,0-65,Northeast,Catholicism,Caucasian,Republican,<75%,Conservative,2014
Roberts,0,Liberal,Judicial Power,0,0,0,0-30 Days,1,West,District Court,Republican,Democrat,Democrat,Approve,Female,0-65,Northeast,Catholicism,Non-Caucasian,Democrat,<75%,Conservative,2014
