c_chief,c_lcDisagreement,c_lcDispositionDirection,c_issueArea,c_adminActionBool,c_oralArgBool,c_reargBool,c_decisionTime,c_formerCourt,c_caseOriginRegion,c_caseOriginCourt,direction
Roberts,0,Liberal,Criminal Procedure,1,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Liberal,Criminal Procedure,1,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Liberal,Criminal Procedure,1,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Liberal,Criminal Procedure,1,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Liberal,Criminal Procedure,1,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Liberal,Criminal Procedure,1,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Liberal,Criminal Procedure,1,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Liberal,Criminal Procedure,1,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Liberal,Criminal Procedure,1,1,0,31-180 Days,0,South,District Court,Liberal
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,0,South,District Court,Conservative
Roberts,1,Conservative,Economic Activity,0,1,0,31-180 Days,1,South,Others,Liberal
Roberts,1,Conservative,Economic Activity,0,1,0,31-180 Days,1,South,Others,Liberal
Roberts,1,Conservative,Economic Activity,0,1,0,31-180 Days,1,South,Others,Liberal
Roberts,1,Conservative,Economic Activity,0,1,0,31-180 Days,1,South,Others,Conservative
Roberts,1,Conservative,Economic Activity,0,1,0,31-180 Days,1,South,Others,Liberal
Roberts,1,Conservative,Economic Activity,0,1,0,31-180 Days,1,South,Others,Liberal
Roberts,1,Conservative,Economic Activity,0,1,0,31-180 Days,1,South,Others,Conservative
Roberts,1,Conservative,Economic Activity,0,1,0,31-180 Days,1,South,Others,Liberal
Roberts,1,Conservative,Economic Activity,0,1,0,31-180 Days,0,South,Others,Liberal
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,0,West,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,Trial Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,Trial Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,Trial Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,Trial Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,Trial Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,Trial Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,Trial Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,West,Trial Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,0,West,Trial Court,Liberal
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,0,Midwest,District Court,Conservative
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Liberal
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Liberal
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Liberal
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,0,Northeast,District Court,Conservative
Roberts,0,Liberal,Privacy,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Privacy,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Privacy,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Privacy,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Privacy,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Privacy,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Privacy,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Privacy,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Privacy,0,1,0,31-180 Days,0,Northeast,District Court,Conservative
Roberts,0,Conservative,Miscellaneous,0,1,0,31-180 Days,1,South,Others,Conservative
Roberts,0,Conservative,Miscellaneous,0,1,0,31-180 Days,1,South,Others,Conservative
Roberts,0,Conservative,Miscellaneous,0,1,0,31-180 Days,1,South,Others,Conservative
Roberts,0,Conservative,Miscellaneous,0,1,0,31-180 Days,1,South,Others,Conservative
Roberts,0,Conservative,Miscellaneous,0,1,0,31-180 Days,1,South,Others,Conservative
Roberts,0,Conservative,Miscellaneous,0,1,0,31-180 Days,1,South,Others,Conservative
Roberts,0,Conservative,Miscellaneous,0,1,0,31-180 Days,1,South,Others,Conservative
Roberts,0,Conservative,Miscellaneous,0,1,0,31-180 Days,1,South,Others,Conservative
Roberts,0,Conservative,Miscellaneous,0,1,0,31-180 Days,0,South,Others,Conservative
Roberts,1,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,1,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,1,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,1,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,1,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,1,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,1,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,1,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,1,Conservative,First Amendment,0,1,0,31-180 Days,0,South,District Court,Conservative
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Midwest,District Court,Liberal
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Others,District Court,Liberal
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Midwest,District Court,Liberal
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Others,District Court,Liberal
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Midwest,District Court,Liberal
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,1,Others,District Court,Liberal
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,0,Midwest,District Court,Liberal
Roberts,0,Conservative,Unions,0,1,0,31-180 Days,0,Others,District Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,1,West,District Court,Liberal
Roberts,0,Conservative,Criminal Procedure,0,0,0,0-30 Days,0,West,District Court,Liberal
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Conservative
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,0,South,District Court,Conservative
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,1,Liberal,Economic Activity,0,1,0,31-180 Days,0,NA,NA,Liberal
Roberts,0,Liberal,Due Process,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Liberal,Due Process,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Liberal,Due Process,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Liberal,Due Process,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Liberal,Due Process,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Liberal,Due Process,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Liberal,Due Process,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Liberal,Due Process,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Liberal,Due Process,0,1,0,31-180 Days,0,South,District Court,Liberal
Roberts,1,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,Trial Court,Conservative
Roberts,1,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,Trial Court,Conservative
Roberts,1,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,Trial Court,Conservative
Roberts,1,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,Trial Court,Conservative
Roberts,1,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,Trial Court,Conservative
Roberts,1,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,Trial Court,Conservative
Roberts,1,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,Trial Court,Conservative
Roberts,1,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,South,Trial Court,Liberal
Roberts,1,Conservative,Criminal Procedure,0,1,0,31-180 Days,0,South,Trial Court,Conservative
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,1,South,District Court,Liberal
Roberts,0,Conservative,First Amendment,0,1,0,31-180 Days,0,South,District Court,Liberal
Roberts,1,Conservative,Judicial Power,0,1,0,31-180 Days,1,Midwest,District Court,Liberal
Roberts,1,Conservative,Judicial Power,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,1,Conservative,Judicial Power,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,1,Conservative,Judicial Power,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,1,Conservative,Judicial Power,0,1,0,31-180 Days,1,Midwest,District Court,Liberal
Roberts,1,Conservative,Judicial Power,0,1,0,31-180 Days,1,Midwest,District Court,Liberal
Roberts,1,Conservative,Judicial Power,0,1,0,31-180 Days,1,Midwest,District Court,Liberal
Roberts,1,Conservative,Judicial Power,0,1,0,31-180 Days,1,Midwest,District Court,Liberal
Roberts,1,Conservative,Judicial Power,0,1,0,31-180 Days,0,Midwest,District Court,Conservative
Roberts,0,Liberal,Unions,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Liberal,Unions,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Liberal,Unions,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Liberal,Unions,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Liberal,Unions,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Liberal,Unions,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Liberal,Unions,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Liberal,Unions,0,1,0,31-180 Days,1,West,District Court,Conservative
Roberts,0,Liberal,Unions,0,1,0,31-180 Days,0,West,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Midwest,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,1,Others,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,0,Midwest,District Court,Conservative
Roberts,0,Conservative,Criminal Procedure,0,1,0,31-180 Days,0,Others,District Court,Conservative
Roberts,0,Liberal,Economic Activity,1,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,0,Liberal,Economic Activity,1,1,0,31-180 Days,1,NA,NA,Conservative
Roberts,0,Liberal,Economic Activity,1,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,0,Liberal,Economic Activity,1,1,0,31-180 Days,1,NA,NA,Conservative
Roberts,0,Liberal,Economic Activity,1,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,0,Liberal,Economic Activity,1,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,0,Liberal,Economic Activity,1,1,0,31-180 Days,1,NA,NA,Conservative
Roberts,0,Liberal,Economic Activity,1,1,0,31-180 Days,1,NA,NA,Liberal
Roberts,0,Liberal,Economic Activity,1,1,0,31-180 Days,0,NA,NA,Liberal
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Liberal
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Liberal
Roberts,0,Liberal,Economic Activity,0,1,0,31-180 Days,1,Northeast,District Court,Conservative
